employee_id,leave_type,start,end,expected,source,outcome,breached,pass
SYN001150,ANNUAL,2026-10-23,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005721,ANNUAL,2026-10-23,2026-10-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004048,ANNUAL,2026-10-24,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008886,ANNUAL,2026-10-24,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008669,LONG_SERVICE,2026-10-24,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN008812,LONG_SERVICE,2026-10-24,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001,true
SYN002737,ANNUAL,2026-10-24,2026-11-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004532,TOIL,2026-10-24,2026-10-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001703,ANNUAL,2026-10-24,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,COV-001,false
SYN003607,ANNUAL,2026-10-24,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005006,ANNUAL,2026-10-24,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006296,ANNUAL,2026-10-24,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003524,ADO,2026-10-24,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN009482,ANNUAL,2026-10-24,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN002323,ADO,2026-10-24,2026-10-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007459,ANNUAL,2026-10-24,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002433,ANNUAL,2026-10-24,2026-12-10,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN000933,ANNUAL,2026-10-24,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005366,TOIL,2026-10-24,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008436,ANNUAL,2026-10-24,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002870,PROF_DEV,2026-10-24,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006866,ANNUAL,2026-10-24,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008259,TOIL,2026-10-24,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008839,TOIL,2026-10-24,2026-10-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN008239,PROF_DEV,2026-10-25,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN009251,ANNUAL,2026-10-25,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008500,PROF_DEV,2026-10-25,2026-11-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001331,PROF_DEV,2026-10-25,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004173,ANNUAL,2026-10-25,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002001,ANNUAL,2026-10-25,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007305,PROF_DEV,2026-10-25,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN003107,ANNUAL,2026-10-25,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008230,ANNUAL,2026-10-25,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002877,ANNUAL,2026-10-25,2026-11-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009240,ANNUAL,2026-10-25,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005008,ADO,2026-10-25,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN004673,LONG_SERVICE,2026-10-25,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN003323,ANNUAL,2026-10-25,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003708,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001775,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006851,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000674,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005452,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004507,TOIL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005109,ANNUAL,2026-10-26,2026-11-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|COV-001,false
SYN000851,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000570,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005834,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008649,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007229,PROF_DEV,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN002142,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN001711,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006170,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008830,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN007392,LONG_SERVICE,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002|COV-001,false
SYN002968,ANNUAL,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000433,ANNUAL,2026-10-26,2026-11-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004135,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|COV-002,true
SYN003348,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001457,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002017,ANNUAL,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000682,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN005945,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN004859,ANNUAL,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004533,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN005212,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008619,PROF_DEV,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-005,false
SYN006996,PROF_DEV,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007876,LONG_SERVICE,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN002047,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003704,PROF_DEV,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001245,PROF_DEV,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001994,ANNUAL,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-003,true
SYN006009,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002277,ANNUAL,2026-10-26,2026-11-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN005561,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009155,LONG_SERVICE,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN009049,ANNUAL,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002007,PROF_DEV,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006979,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN001292,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008795,ADO,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|ELG-001|BAL-001,true
SYN001781,ADO,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|BAL-003,true
SYN003612,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN003397,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005349,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN000326,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006440,TOIL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001512,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000030,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005098,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN006017,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002296,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004908,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003274,TOIL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN000392,LONG_SERVICE,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001,true
SYN009111,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003492,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009234,ADO,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001|COV-001|COV-003|COV-002,false
SYN001704,PROF_DEV,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007373,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005927,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN008356,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|COV-002,true
SYN006281,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001990,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004270,LONG_SERVICE,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN007109,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003525,ANNUAL,2026-10-26,2026-11-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006695,ADO,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001977,PROF_DEV,2026-10-26,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002749,PROF_DEV,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-005,true
SYN000107,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009323,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|COV-001,false
SYN002003,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007488,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008848,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003934,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002525,ANNUAL,2026-10-26,2026-11-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005417,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001332,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007509,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005311,LONG_SERVICE,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-002,true
SYN002220,ANNUAL,2026-10-26,2026-11-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,COV-001,false
SYN004047,LONG_SERVICE,2026-10-26,2026-11-20,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN007762,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN007624,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009061,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009301,PROF_DEV,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002784,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008673,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002378,PROF_DEV,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008576,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004622,ADO,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN009567,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001|COV-002,true
SYN006779,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009021,ANNUAL,2026-10-26,2026-11-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-001,true
SYN001661,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008667,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN005688,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007007,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001543,ANNUAL,2026-10-26,2026-12-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN008721,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000689,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006338,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN001924,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN003544,ANNUAL,2026-10-26,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN004512,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN005872,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008288,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN008028,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008270,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN007089,ADO,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008372,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004212,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002350,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002379,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN002018,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000171,ANNUAL,2026-10-26,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002140,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000805,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006226,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008216,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000574,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002723,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007420,ANNUAL,2026-10-26,2026-11-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007022,LONG_SERVICE,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN005437,ANNUAL,2026-10-26,2026-11-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005533,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005903,PROF_DEV,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009028,ADO,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN000984,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004146,LONG_SERVICE,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001734,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002016,PROF_DEV,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002329,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007384,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN005192,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN006053,PROF_DEV,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002878,ANNUAL,2026-10-26,2026-11-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000717,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008180,LONG_SERVICE,2026-10-26,2027-01-10,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000479,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN005622,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006740,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002|COV-003,false
SYN008097,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001218,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
